,No_tips,Crown_treePL,Stem_treePL,Crown_BEAST,Stem_BEAST,Crown_minHPD,Crown_maxHPD,Stem_minHPD,Stem_maxHPD,Order,Family,Subfamily
Schizanthoideae,2,24.70993,92.34852,16.23319,64.65453,4.44501,31.10012,52.22121,81.04971,Solanales,Solanaceae,Schizanthoideae
Schwenkioideae,2,36.79637,74.51765,22.9542,47.96278,10.03842,40.37155,35.68661,61.72213,Solanales,Solanaceae,Schwenkioideae
Scilloideae,2,82.49302,109.44774,32.49579,52.4238,11.51513,54.02201,38.64666,65.1057,Asparagales,Asparagaceae,Scilloideae
Scrophularieae,1,NA,127.94554,NA,43.40695,NA,NA,18.8347,69.5187,Lamiales,Scrophulariaceae,Scrophularieae
Scutellarioideae,2,90.19886,108.85585,27.57888,38.32286,13.98746,39.90577,25.67622,50.63865,Lamiales,Lamiaceae,Scutellarioideae
Scyphostegioideae,1,NA,102.92806,NA,51.9016,NA,NA,26.82356,73.56218,Malpighiales,Salicaceae,Scyphostegioideae
Sempervivoideae,1,NA,69.1672,NA,47.19448,NA,NA,22.1052,73.40075,Saxifragales,Crassulaceae,Sempervivoideae
Sesuvioideae,2,64.00544,118.11912,35.16946,69.124,15.25278,53.45577,50.6344,84.86967,Caryophyllales,Aizoaceae,Sesuvioideae
Siphonochiloideae,1,NA,54.3094,NA,44.4389,NA,NA,26.38839,61.14429,Zingiberales,Zingiberaceae,Siphonochiloideae
Solanoideae,2,56.0207,56.62924,26.39651,28.67391,12.80049,38.80191,14.91577,40.76769,Solanales,Solanaceae,Solanoideae
Sperguleae,2,72.54711,78.18393,46.30231,56.49431,27.57747,66.48608,39.76008,73.7596,Caryophyllales,Caryophyllaceae,Sperguleae
Stackhousiaceae,1,NA,107.04415,NA,64.83785,NA,NA,44.89056,87.53245,Celastrales,Celastraceae,Stackhousiaceae
Sterculioideae,2,35.29974,48.24206,16.42509,25.28632,8.34916,25.56547,17.13603,33.56051,Malvales,Malvaceae,Sterculioideae
Stifftioideae,2,46.72956,70.14178,14.65111,28.66191,4.04251,28.40741,12.60008,40.70628,Asterales,Asteraceae,Stifftioideae
Streptogyna,1,NA,66,NA,68.42056,NA,NA,66.00044,72.92119,Poales,Poaceae,Streptogyna
Suaedoideae,2,55.36002,62.99588,36.17912,46.41436,17.65157,58.14207,27.66813,65.41119,Caryophyllales,Amaranthaceae,Suaedoideae
Symmerioideae,1,NA,92.62407,NA,53.53257,NA,NA,28.15182,77.59818,Caryophyllales,Polygonaceae,Symmerioideae
Symphionematoideae,1,NA,103.43362,NA,65.11384,NA,NA,40.54369,88.6213,Proteales,Proteaceae,Symphionematoideae
Tectonoideae,2,85.74573,134.76875,27.17819,54.12973,8.92207,46.98821,43.08379,65.84271,Lamiales,Lamiaceae,Tectonoideae
Thalictroideae,2,32.01693,98.55337,27.34164,62.30044,8.48784,53.83818,45.65633,83.61216,Ranunculales,Ranunculaceae,Thalictroideae
Theophrastoideae,2,121.12331,131.74434,62.31659,79.32605,23.72668,87.32773,56.68807,99.96026,Ericales,Primulaceae,Theophrastoideae
Thunbergioideae,2,104.47067,138.27072,32.93579,53.83695,16.01822,48.52975,41.71053,66.26024,Lamiales,Acanthaceae,Thunbergioideae
Tilioideae,2,38.7594,47.12007,17.9258,25.07966,7.66757,28.56391,15.49251,35.0208,Malvales,Malvaceae,Tilioideae
Tillandsioideae,2,33.60629,37.06028,17.70318,22.22151,10.46899,25.91733,15.4234,29.57586,Poales,Bromeliaceae,Tillandsioideae
Triceratieae,1,NA,59.16538,NA,50.16247,NA,NA,23.65018,85.42085,Cucurbitales,Cucurbitaceae,Triceratieae
Turneroideae,1,NA,112.13493,NA,60.59922,NA,NA,37.192,87.62214,Malpighiales,Passifloraceae,Turneroideae
Urticeae,2,58.23724,80.65408,40.9793,59.83352,22.72732,59.64797,31.48572,76.43892,Rosales,Urticaceae,Urticeae
Uvularioideae,1,NA,78.44927,NA,46.87564,NA,NA,23.20477,78.94809,Liliales,Colchicaceae,Uvularioideae
Vaccinioideae,2,79.87112,90.569,33.01909,42.98672,17.42162,49.65025,26.60015,59.3799,Ericales,Ericaceae,Vaccinioideae
Valerianoideae,1,NA,70.07037,NA,23.31524,NA,NA,13.55686,32.37702,Dipsacales,Caprifoliaceae,Valerianoideae
Vanilloideae,2,110.5362,136.57125,73.23316,114.3259,44.95882,105.44498,89.30632,136.13269,Asparagales,Orchidaceae,Vanilloideae
Verhuellioideae,1,NA,108.33509,NA,75.05013,NA,NA,43.50659,98.03385,Piperales,Piperaceae,Verhuellioideae
Veroniceae,1,NA,125.57126,NA,57.11245,NA,NA,36.71831,75.57608,Lamiales,Plantaginaceae,Veroniceae
Viticoideae,2,123.77644,137.55129,47.38514,56.76696,30.25848,61.35273,45.77704,68.48146,Lamiales,Lamiaceae,Viticoideae
Vivianiaceae,1,NA,184.0314,NA,114.49533,NA,NA,66.70403,152.96507,Geraniales,Francoaceae,Vivianiaceae
Voyrieae,1,NA,77.61502,NA,26.40853,NA,NA,12.76786,41.16709,Gentianales,Gentianaceae,Voyrieae
Wunderlichioideae,2,65.06812,67.67526,22.42303,25.04092,9.29042,36.09387,10.11765,38.41387,Asterales,Asteraceae,Wunderlichioideae
Xanthophylleae,1,NA,76.99368,NA,50.9114,NA,NA,24.7215,78.0132,Fabales,Polygalaceae,Xanthophylleae
Xanthorrhoeoideae,1,NA,111.56415,NA,54.09448,NA,NA,32.79023,75.27415,Asparagales,Asphodelaceae,Xanthorrhoeoideae
Zabelia,1,NA,77.95881,NA,31.51598,NA,NA,21.05444,40.38546,Dipsacales,Caprifoliaceae,Zabelia
Zamioculcadoideae,2,85.42175,95.2753,43.913,56.84171,16.87435,68.28189,35.28313,78.86941,Alismatales,Araceae,Zamioculcadoideae
Zanonieae,1,NA,54.23366,NA,42.04779,NA,NA,16.70183,73.7503,Cucurbitales,Cucurbitaceae,Zanonieae
Zingibereae,1,NA,35.4436,NA,27.93141,NA,NA,13.8962,43.42611,Zingiberales,Zingiberaceae,Zingibereae
Zyppelioideae,2,67.67512,100.80238,35.59992,61.99242,13.11867,57.48186,38.04804,85.32762,Piperales,Piperaceae,Zyppelioideae
